ImageId,EncodedPixels
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,94 9 354 9 613 22 874 7 885 10 1134 7 1145 10 1394 6 1405 10 1655 4 1665 10 1916 2 1925 9 2185 9 2447 4 2708 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,12589 1 12848 3 13105 7 13363 10 13404 4 13623 11 13663 6 13882 14 13902 5 13919 11 14141 49 14401 49 14660 50 14919 49 15178 49 15438 23 15463 20 15698 15 15959 13 16224 7 16484 7 16744 8 16998 16 17257 17 17515 20 17775 20 18035 19 18296 18 18559 13 18820 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,44829 1 45080 13 45337 18 45596 20 45856 20 46115 21 46376 20 46637 18
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,73950 4 74204 13 74463 14 74721 16 74980 17 75239 18 75498 19 75757 18 76017 17 76277 14 76537 12 76798 10 77059 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,69276 4 69535 7 69793 9 70052 10 70310 12 70567 14 70826 15 71084 16 71343 17 71603 16 71862 16 72122 13 72382 12 72642 10 72903 7 73164 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,5832 5 6089 15 6348 16 6608 18 6868 20 7127 22 7387 22 7648 21 7908 21 8169 19 8431 16 8695 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35993 4 36252 5 36512 5 36773 3 37034 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,38072 3 38332 3 38593 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,38346 4 38605 6 38861 12 39119 15 39378 16 39637 17 39897 17 40157 17 40417 17 40678 16 40938 16 41200 13 41462 11 41723 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,53428 2 53686 7 53945 8 54204 10 54463 11 54723 11 54982 12 55241 13 55500 13 55759 14 56019 14 56279 14 56539 14 56799 14 57059 14 57319 14 57579 14 57840 12 58100 12 58360 12 58621 11 58881 10 59142 8 59403 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,16771 5 17027 21 17286 23 17546 24 17806 23 18067 22 18330 15
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,11050 4 11309 6 11569 7 11829 7 12089 7 12349 6 12610 4 12870 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,78651 8 78911 10 79169 14 79429 14 79689 14 79949 14 80209 14 80469 14 80730 13 80994 9 81255 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35502 10 35761 11 36017 15 36276 16 36536 16 36795 16 37055 15 37315 15 37575 13 37835 12 38096 5 38357 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,3274 3 3530 8 3781 19 4040 21 4298 23 4558 23 4818 23 5078 22 5339 17 5599 16
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36306 5 36566 6 36824 10 37084 11 37343 12 37603 13 37863 13 38124 12 38384 12 38644 12 38905 11 39165 11 39186 10 39425 11 39445 11 39685 11 39699 19 39927 9 39944 34 40186 11 40203 35 40444 30 40476 21 40702 31 40738 12 40961 32 41000 8 41220 26 41480 25 41740 24 42000 22 42261 21 42521 14 42783 7 43044 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,63325 1 63585 2 63843 5 64102 7 64361 8 64620 8 64880 8 65140 7 65400 7 65660 6 65920 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,67749 7 68008 9 68267 11 68523 15 68782 15 69041 16 69301 15 69560 15 69820 14 70081 13 70341 12 70602 8 70863 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,6928 5 7187 7 7445 9 7702 12 7961 13 8220 14 8479 14 8731 5 8738 15 8989 22 9248 22 9507 22 9765 21 10025 19 10284 16 10543 17 10803 17 11063 18 11323 20 11583 21 11844 22 12104 22 12364 23 12628 4 12636 10 12897 8 13160 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,48765 10 49025 11 49284 14 49544 14 49805 13 50066 12 50326 11 50587 10
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,86207 2 86467 3 86726 4 86987 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87259 1 87517 4 87777 8 88037 10 88297 10 88557 3 88561 6 88817 3 88822 4 89076 5 89082 3 89336 8 89595 7 89856 6 90117 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,78676 2 78936 2 79196 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,960 5 1219 7 1476 12 1727 21 1987 21 2244 24 2504 24 2764 24 3025 22 3286 20 3312 4 3547 18 3571 5 3583 3 3808 16 3831 23 4073 12 4090 13 4104 11 4335 27 4364 12 4596 25 4625 11 4856 25 4885 11 5117 23 5145 11 5378 16 5404 12 5639 13 5664 11 5900 11 5924 11 6162 6 6184 10 6444 9 6705 8 6966 7 7227 6 7489 4 7751 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,23065 5 23319 3 23324 7 23577 16 23837 16 24096 18 24353 21 24612 22 24871 23 25131 22 25391 22 25651 21 25911 19 26172 18 26432 16 26694 11 26954 10
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,42560 3 42815 11 43075 12 43333 14 43592 15 43852 14 44112 14 44372 13 44632 12 44892 10 45152 8 45412 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,11094 14 11354 15 11614 15 11874 15 12134 15 12394 14 12660 8 12921 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,52445 1 52704 3 52960 8 53217 11 53476 12 53735 13 53995 14 54254 16 54514 17 54775 17 55035 5 55044 9 55303 10 55563 11 55823 11 56083 12 56343 12 56603 13 56863 14 57124 13 57384 14 57645 13 57905 13 58165 13 58426 12 58687 10
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,14215 2 14475 2 14736 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,18638 6 18897 8 19157 9 19417 10 19677 10 19937 11 20197 10 20458 9 20718 8 20979 6 21241 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,46204 3 46462 7 46721 8 46979 11 47238 12 47498 13 47757 14 48017 14 48277 14 48537 14 48797 14 49057 14 49317 13 49578 12 49839 10 50100 7 50361 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,31647 5 31905 7 32164 9 32423 11 32683 11 32942 12 33202 11 33462 11 33723 9 33983 8 34244 7 34504 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49333 11 49592 13 49851 14 50111 14 50371 14 50631 13
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,205 7 461 12 714 20 974 8 984 9 1233 8 1245 8 1493 7 1753 6 2014 5 2275 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,30101 7 30359 10 30618 11 30878 12 31137 13 31397 13 31656 15 31916 15 32176 15 32436 15 32697 14 32957 14 33217 14 33478 13 33738 13 33998 12 34259 11 34520 9 34780 8 35041 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87303 10 87561 15 87820 16 88078 20 88337 21 88597 22 88856 23 89116 24 89376 25 89638 1 89644 17 89906 15 90167 14
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,63121 11 63377 15 63637 16 63897 15 64157 15 64418 14 64679 11 64942 3 65203 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,65988 2 66239 14 66498 16 66757 17 67017 17 67277 16 67537 16 67798 13 68059 12 68320 10 68582 6 68843 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,51944 2 52200 7 52459 8 52719 9 52979 9 53241 5 53502 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,73797 5 74056 7 74315 9 74574 10 74833 11 75092 12 75352 12 75611 13 75869 14 76129 13 76388 13 76646 13 76905 14 77162 15 77421 14 77681 13 77941 13 78200 13 78460 12 78720 11 78980 11 79240 9 79500 8 79761 6 80021 5 80282 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,44162 5 44169 7 44413 25 44672 27 44932 27 45192 28 45452 28 45712 28 45973 26 46233 25 46491 26 46751 16 46770 5 47010 15 47270 13 47530 11 47790 10 48050 6 48310 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,8276 9 8535 12 8795 14 9055 14 9315 15 9575 15 9835 14 10095 14 10359 13 10620 3 10625 8 10880 3 10885 8 11139 4 11146 7 11399 3 11406 6 11660 2 11666 6 11926 5 12187 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36114 5 36371 9 36631 9 36889 11 37148 12 37407 13 37661 19 37920 19 38179 20 38438 19 38698 18 38958 15 39217 15 39477 15 39736 15 39995 16 40255 16 40515 15 40776 13 41036 12 41297 7 41557 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,53263 7 53521 10 53780 12 54039 13 54299 13 54559 12 54819 12 55079 12 55339 12 55599 12 55858 12 56118 11 56377 12 56637 12 56897 12 57157 12 57417 11 57677 11 57936 12 58196 11 58456 11 58716 11 58976 11 59237 10 59497 9 59757 9 60017 9 60278 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,78483 7 78740 11 78999 12 79257 14 79517 13 79777 12 80037 11 80297 9 80557 8 80818 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,81603 12 81861 15 82120 17 82379 18 82640 17 82900 17 83160 17 83421 15 83683 13 83698 6 83955 11 84215 11 84475 11 84735 11 84995 11 85255 10 85515 9 85775 7 86035 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,27530 3 27545 5 27790 3 27805 6 28048 7 28059 14 28307 9 28318 16 28567 10 28578 17 28827 32 29086 34 29346 34 29606 34 29866 34 30126 33 30388 24 30649 22 30910 21 31170 20 31431 19 31691 21 31953 19 32217 3 32221 11 32485 7 32747 5 33007 5 33266 13 33525 14 33784 15 34043 15 34303 14 34564 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,63154 7 63408 16 63667 18 63926 21 64186 21 64446 21 64706 21 64966 20 65227 19 65487 17 65749 14 66010 11 66275 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,13493 6 13753 7 14012 11 14272 13 14532 14 14792 14 15051 15 15311 15 15570 16 15829 17 16088 18 16348 17 16608 17 16867 17 17127 16 17388 14 17648 12 17909 8 18169 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,19222 5 19479 8 19739 9 19996 11 20254 13 20512 15 20771 15 21030 15 21290 14 21550 12 21810 11 22070 9 22331 5 22591 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,88113 3 88372 4 88631 4 88891 4 89151 3 89411 3 89671 2 89931 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,233 13 493 16 753 17 1013 17 1274 16 1534 17 1795 16 2056 16 2317 15 2579 12 2839 12 3103 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,25713 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,56922 6 57181 7 57439 10 57698 12 57957 13 58217 13 58476 13 58736 12 58997 9 59258 7 59520 5 59779 9 60039 10 60299 11 60559 12 60818 14 61078 15 61338 15 61598 15 61859 13 62119 11 62379 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87601 1 87860 4 88119 7 88378 8 88638 9 88897 10 89156 12 89416 12 89677 11 89937 11 90198 2 90203 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,7016 4 7275 6 7534 7 7794 7 8054 7 8307 14 8565 16 8824 17 9082 18 9341 19 9600 20 9859 21 10119 21 10379 21 10640 19 10901 17 11164 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35353 8 35608 13 35867 14 36127 14 36387 9 36398 1 36647 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,50957 3 51214 6 51474 6 51734 5 51994 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,62397 3 62655 6 62914 7 63174 7 63434 7 63694 7 63954 6 64218 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,88916 4 89175 5 89434 7 89694 7 89955 5 90216 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,3 15 522 17 1041 19 1561 18 2081 18 2601 18 3121 17 3641 16 4161 14 4681 10 5201 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,8335 11 8853 15 9372 17 9888 21 10404 14 10422 8 10923 13 10943 8 11442 11 11464 7 11963 4 11981 9 12493 16 13010 19 13529 19 14048 18 14562 20 15081 17 15601 14 16121 12 16641 11 17161 9 17681 8 18201 7 18722 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,26526 9 27045 12 27564 18 28084 19 28604 20 29124 20 29643 21 30162 23 30681 25 31201 25 31721 25 32241 24 32761 23 33282 22 33807 16 34328 14 34850 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,52001 2 52521 3 53041 4 53561 5 54081 4 54601 3 55121 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,59801 2 60321 3 60841 3 61361 2 61882 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,78521 4 79041 4 79561 5 80081 6 80601 7 81121 7 81641 7 82161 7 82681 7 83201 6 83721 5 84241 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86331 6 86850 9 87366 15 87884 18 88403 19 88923 19 89442 20 89961 21 90481 21 91001 20 91521 19 92041 19 92561 19 93082 17 93604 14 94125 12 94648 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,102444 10 102963 12 103483 12 104002 14 104521 16 105041 16 105561 16 106081 16 106601 16 107121 16 107641 16 108161 14 108681 14 109201 14 109721 14 110241 14 110761 14 111281 12 111801 11 112321 7 112841 6 113361 5 113881 5 114401 5 114921 5 115441 4 115961 4 116481 2 117001 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,120642 1 121161 4 121681 4 122201 4 122722 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,126884 4 127402 10 127921 12 128441 14 128961 15 129481 16 130001 16 130521 16 131041 17 131561 18 132081 18 132601 19 133121 19 133641 19 134161 19 134681 18 135201 16 135721 16 136241 16 136761 16 137281 16 137801 15 138321 14 138843 8 139364 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,149241 2 149761 3 150281 3 150801 3 151321 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,171084 5 171603 7 172122 8 172641 10 173161 11 173681 11 174201 10 174721 9 175241 9 175763 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,62931 1 63450 4 63968 7 64487 10 65006 11 65526 11 66046 11 66566 11 67086 12 67606 13 68125 15 68646 14 69166 14 69686 13 70207 10 70728 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,152388 4 152906 9 153425 11 153944 12 154464 12 154984 11 155504 11 156025 9 156545 9 157064 9 157583 10 158102 11 158620 11 159138 13 159657 14 160176 15 160693 16 161212 17 161731 18 162250 19 162770 18 163289 18 163808 18 164329 16 164850 12 165371 10 165893 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,51496 1 52014 6 52531 11 53050 13 53570 14 54090 14 54610 16 55130 17 55650 17 56170 16 56690 16 57212 12 57733 11 58255 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,73338 8 73857 10 74375 13 74893 16 75413 18 75933 18 76453 19 76973 20 77493 20 78013 20 78533 20 79054 18 79575 16 80095 16 80615 16 81136 14 81657 12 82179 9 82700 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,115980 1 116497 5 117017 5 117537 5 118058 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,45264 5 45783 7 46302 9 46821 10 47340 12 47860 13 48380 13 48900 13 49422 11 49942 11 50463 10 50986 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,169031 12 169549 16 170068 17 170584 21 171104 21 171623 22 172142 23 172662 23 173182 23 173701 24 174220 24 174740 22 175260 19 175780 17 176300 16 176821 13 177342 11 177865 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,88963 4 89481 8 90000 10 90519 13 91038 14 91558 14 92078 14 92599 12 93120 10 93641 9 94161 8 94682 7 95192 13 95711 12 96229 14 96748 16 97267 18 97787 18 98307 18 98827 18 99347 22 99867 23 100387 27 100907 27 101427 27 101947 27 102467 21 102987 19 103507 14 104027 14 104547 13 105067 13 105587 13 106107 14 106627 18 107146 20 107666 21 108187 21 108707 21 109227 27 109748 28 110270 27 110793 26 111314 25 111835 24 112355 26 112875 26 113395 26 113914 27 114434 27 114955 27 115475 28 115996 27 116516 27 117036 26 117556 25 118078 21 118600 18 119121 15 119645 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,37 13 556 15 1076 16 1596 16 2116 16 2636 16 3154 19 3673 21 4191 22 4711 21 5231 21 5751 19 6273 17 6794 15 7316 12 7837 9 8358 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,30719 8 31238 10 31756 14 32276 16 32796 16 33316 16 33835 17 34355 18 34874 20 35394 20 35914 20 36434 20 36954 20 37474 20 37995 6 38002 10 38516 5 38523 9 39036 4 39043 9 39558 12 40079 10 40601 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,55163 11 55681 13 56200 15 56719 18 57239 18 57758 18 58278 17 58798 17 59318 16 59838 15 60358 14 60878 12 61398 11 61919 9 62441 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131087 3 131605 7 132124 8 132643 10 133163 11 133683 11 134204 10 134724 10 135244 9 135763 9 136283 9 136803 9 137323 9 137844 7 138366 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,123805 7 124325 9 124845 9 125365 10 125885 11 126406 11 126927 12 127447 12 127968 10 128489 8 129010 7 129532 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,161767 10 161800 9 162287 10 162318 13 162807 12 162837 14 163325 14 163356 15 163845 15 163875 15 164365 17 164395 14 164885 19 164914 15 165405 20 165433 15 165925 21 165953 14 166445 20 166469 17 166965 18 166987 21 167485 17 167506 24 168005 16 168026 30 168525 16 168546 31 169046 15 169065 34 169567 15 169583 37 170088 53 170610 51 171131 50 171653 48 172175 17 172194 29 172715 28 173236 27 173757 24 174278 23 174799 22 175320 19 175841 17 176362 14
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,59858 5 60377 8 60896 10 61415 11 61934 12 62454 12 62974 12 63494 12 64012 14 64531 15 65050 16 65570 16 66090 16 66610 16 67131 14 67652 12 68172 11 68694 8 69215 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,4256 7 4774 13 5292 16 5809 21 6323 27 6842 28 7358 34 7877 35 8381 10 8395 37 8898 54 9417 56 9937 56 10455 58 10974 59 11494 15 11511 41 12014 38 12055 16 12535 36 12576 14 13057 32 13096 10 13577 32 13617 4 14097 30 14619 28 15142 25 15669 3 15675 12 16195 14 16715 15 17235 17 17755 17 18275 17 18795 17 19315 17 19833 19 20349 23 20868 24 21388 23 21908 21 22428 20 22948 19 23469 18 23990 17 24511 16 25032 15 25553 14 26073 14 26593 14 27113 15 27634 14 28155 12 28676 11 29197 10 29717 8 30238 6 30758 5 31278 4 31798 2 32318 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,30217 5 30737 6 31257 7 31776 8 32296 8 32816 7 33336 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,130060 5 130579 7 131097 9 131617 9 132138 7 132659 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,95222 1 95740 4 96259 7 96779 6 97299 5 97819 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,42186 16 42706 16 43225 18 43744 20 44264 22 44784 24 45303 26 45822 27 46341 28 46861 28 47381 28 47901 26 48421 24 48940 18 48962 2 49460 18 49981 16 50501 16 51021 14 51542 12 52062 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,64 33 584 33 1104 32 1624 16 1647 7 2144 16 2168 5 2664 16 3186 12 3707 11 4228 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,71322 9 71838 13 72358 14 72877 15 73396 16 73915 17 74435 17 74955 17 75473 19 75993 19 76513 19 77033 18 77555 15 78075 14 78595 12 79109 14 79628 13 80146 13 80666 12 81186 12 81705 13 82224 14 82744 14 83264 14 83785 12 84306 10 84826 9 85347 8 85870 5 85882 3 86393 15 86913 16 87433 16 87953 18 88473 18 88993 19 89515 17 90036 16 90557 15 91078 13 91599 10 92122 5 92643 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,118116 6 118634 10 119153 12 119671 15 120190 17 120708 19 121227 22 121746 23 122266 23 122785 24 123304 25 123824 25 124344 25 124865 24 125386 23 125908 20 126429 18 126951 16 127474 11 127997 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,143594 1 144111 7 144631 8 145151 8 145671 7 146191 5 146711 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,60916 6 61435 9 61955 10 62473 14 62993 14 63514 13 64035 14 64555 14 65075 14 65595 14 66115 14 66635 14 67154 15 67675 13 68195 12 68716 7 69238 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131648 3 132166 6 132682 12 133201 14 133719 17 134238 18 134757 17 135276 17 135796 13 136316 12 136837 10 136854 8 137358 9 137370 15 137878 10 137889 16 138400 25 138929 18 139449 18 139969 19 140489 17 141009 17 141529 16 142049 16 142569 16 143089 14 143609 14 144129 14 144649 12 145170 11 145691 10 146212 7 146733 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,96810 2 97327 7 97845 11 98365 11 98885 12 99404 14 99924 15 100445 14 100965 23 101485 24 102006 24 102528 22 103050 20 103574 16 104094 16 104615 15 105136 21 105657 21 106178 21 106705 14 107225 14 107745 14 108265 14 108785 14 109305 14 109825 14 110345 14 110866 14 111387 14 111908 13 112428 13 112948 12 113468 11 113990 9 114511 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,147775 1 148294 4 148812 9 149330 11 149849 13 150367 16 150887 15 151407 14 151926 15 152446 14 152965 14 153485 14 154005 13 154525 10 155046 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,17261 9 17779 13 18297 16 18816 17 19337 17 19857 18 20377 18 20897 18 21417 18 21938 17 22458 17 22979 16 23500 14 24021 11 24544 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,126 21 645 23 1164 25 1683 26 2202 27 2722 27 3242 26 3762 25 4282 25 4802 25 5322 25 5842 25 6363 24 6884 23 7404 24 7924 25 8444 26 8964 26 9484 27 10004 28 10524 28 11045 27 11566 27 12086 28 12606 28 13126 28 13646 27 14167 25 14688 24 15209 22 15729 21 16251 19 16771 18 17291 15 17809 14 18328 14 18846 16 19366 16 19886 16 20405 18 20926 17 21446 17 21966 17 22486 16 23006 16 23525 16 24044 16 24563 17 25076 22 25594 23 26113 23 26631 21 27150 21 27668 23 28188 5 28196 15 28708 5 28717 14 29228 23 29748 23 30267 24 30786 25 31305 25 31825 24 32344 11 32862 12 33381 11 33900 12 34419 13 34939 13 34960 3 35459 14 35478 7 35979 14 35997 9 36501 25 37027 19 37550 17 38070 18 38590 19 39110 19 39630 19 40150 19 40670 19 41190 17 41710 16 42230 16 42751 14 43272 12 43793 9 44316 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,69267 6 69783 12 70301 14 70821 14 71341 14 71860 15 72380 15 72901 14 72922 7 72949 9 73421 15 73442 8 73461 1 73467 12 73941 16 73962 9 73978 21 74461 16 74482 21 74509 9 74981 17 75001 20 75029 7 75501 23 75529 11 75549 5 76021 23 76051 7 76068 4 76541 23 76571 7 76586 6 77061 23 77091 7 77105 7 77581 28 77611 7 77623 9 78102 37 78141 10 78623 47 79146 2 79157 13 79173 16 79678 11 79694 13 80199 10 80719 10 81239 10 81759 10 82279 10 82800 8 83322 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,58869 3 59386 9 59904 15 60423 16 60943 17 61462 19 61981 21 62501 21 63023 19 63543 19 64063 19 64583 19 65104 18 65625 16 66148 11 66671 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,156631 8 157150 9 157666 13 158184 15 158703 15 159221 16 159741 16 160261 16 160781 16 161301 16 161821 16 162341 14 162861 13 163381 11 163901 10 164421 9 164941 9 165461 8 165982 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,89547 7 90065 10 90583 13 91103 14 91623 14 92143 16 92663 16 93183 16 93704 15 94225 14 94745 14 95267 11 95789 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,161872 1 162388 11 162907 14 163399 8 163425 16 163918 12 163945 16 164437 14 164465 16 164955 18 164983 18 165475 22 165502 19 165995 46 166515 46 167035 45 167555 31 167589 10 168075 30 168113 4 168595 30 169115 29 169635 28 170156 26 170677 9 170691 10 171196 6 171211 9 171715 6 171731 9 172228 12 172251 9 172748 13 172771 9 173268 14 173291 9 173788 14 173813 4 174308 14 174828 14 175348 14 175868 13 176388 12 176908 10 177429 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,136892 1 137405 13 137923 15 138442 17 138962 18 139481 20 140000 22 140520 21 141040 21 141561 19 142081 19 142602 19 143122 20 143643 19 144164 18 144686 15 145207 12 145730 8
